source_path,copy_path,source_guid,copy_guid,source_sha256,copy_sha256,classification,archive_guid,collision_existing_path
Assets/DystopiaPrototype/Art/TimeOfDay/SunsetClouded.png,Assets/Textures/Environment/Dystopia/TimeOfDay/SunsetClouded.png,1a0433ce38e502b49a4f95fb6808d588,050939cb1cab3f441b1d5d2637953839,555C6EF42E1982E9596291AEAB1E716F0A30DC77DB0628D131C1816FF60BC3D0,555C6EF42E1982E9596291AEAB1E716F0A30DC77DB0628D131C1816FF60BC3D0,png,1a0433ce38e502b49a4f95fb6808d588,
Assets/DystopiaPrototype/TopDownTest/Art/Calculator.png,Assets/Textures/UI/Dystopia/TopDown/Calculator.png,e4e4da47c41746288e9e526d48ba51cd,9db7aca6ea25a55468c0cf1189125352,59A5A5B72703F129ADB6679F8B0887DDC2A979022B09F450ED757E0CBE0CF84B,59A5A5B72703F129ADB6679F8B0887DDC2A979022B09F450ED757E0CBE0CF84B,png,e4e4da47c41746288e9e526d48ba51cd,
Assets/DystopiaPrototype/TopDownTest/Art/CalculatorToggle.png,Assets/Textures/UI/Dystopia/TopDown/CalculatorToggle.png,8b11ce334813452e934fcdfb82c8c277,51660d222b92af548af5f9891d7bbcba,F38B1F81F00B16FD5931BC4B92D05C18E94A590CBFFA965D4A527E60031967B7,F38B1F81F00B16FD5931BC4B92D05C18E94A590CBFFA965D4A527E60031967B7,png,8b11ce334813452e934fcdfb82c8c277,
Assets/DystopiaPrototype/TopDownTest/Art/CounterClock.png,Assets/Textures/UI/Dystopia/TopDown/CounterClock.png,594304eb42c84524a1909e1dd7546641,071c7289c53bac741a57a3fe7c309fb8,2D34A1D805C6BA5E0C6F9A1A3D595741AD3FA291733EF6255D40C5732F05934C,2D34A1D805C6BA5E0C6F9A1A3D595741AD3FA291733EF6255D40C5732F05934C,png,594304eb42c84524a1909e1dd7546641,
Assets/DystopiaPrototype/TopDownTest/Art/CounterClockUpdated.png,Assets/Textures/UI/Dystopia/TopDown/CounterClockUpdated.png,b1295ce4cbdf566438828d22fd3539e7,936bef855e39d034ebea983758c4e9fc,08ED56D620718EF0B91C11B8A04991474F3F23409A65DDBAE6D49449139C3027,08ED56D620718EF0B91C11B8A04991474F3F23409A65DDBAE6D49449139C3027,png,b1295ce4cbdf566438828d22fd3539e7,
Assets/DystopiaPrototype/TopDownTest/Art/DividerBar.png,Assets/Textures/Environment/Dystopia/TopDown/DividerBar.png,5c4c5257f2ef8b646b0183430ca65218,a365872f627ccc44fa5f605e50c48b63,1C29D0BBDD5D9312CF006978E52ACB14A43CB602B2E926FEE11B01311EB9AF9E,1C29D0BBDD5D9312CF006978E52ACB14A43CB602B2E926FEE11B01311EB9AF9E,png,5c4c5257f2ef8b646b0183430ca65218,
Assets/DystopiaPrototype/TopDownTest/Art/FrontContainerFemale.png,Assets/Textures/Environment/Dystopia/TopDown/FrontContainerFemale.png,c560433c0142a2e4596b7f7cbc13fb5a,1c553c0b737b3164fa9980c926ac7ab9,C75D727E39EF08078C2B6E1340B6E8BFDC1755028F035492F1523DD099400C3B,C75D727E39EF08078C2B6E1340B6E8BFDC1755028F035492F1523DD099400C3B,png,c560433c0142a2e4596b7f7cbc13fb5a,
Assets/DystopiaPrototype/TopDownTest/Art/FrontContainerMale.png,Assets/Textures/Environment/Dystopia/TopDown/FrontContainerMale.png,47c07e51f9acabe45b7dfb3fa9362df5,bc61c3823f66d294b845300ac80a0ba5,A62F31378BBBEDD6ABE60F1CF380E1E977BFAA07CD1C8279191D90D8018FFD60,A62F31378BBBEDD6ABE60F1CF380E1E977BFAA07CD1C8279191D90D8018FFD60,png,47c07e51f9acabe45b7dfb3fa9362df5,
Assets/DystopiaPrototype/TopDownTest/Art/FrontContainerNormal.png,Assets/Textures/Environment/Dystopia/TopDown/FrontContainerNormal.png,8a499c0e4e268f34fac0e7606018541a,ea24192dab1718b41878ac2573225b56,A56F345924C0D9CE348D81B219A5D9C6A17B2455FB10740B5205D743AFC1E822,A56F345924C0D9CE348D81B219A5D9C6A17B2455FB10740B5205D743AFC1E822,png,8a499c0e4e268f34fac0e7606018541a,
Assets/DystopiaPrototype/TopDownTest/Art/TopDownCan.png,Assets/Textures/Products/Dystopia/TopDown/TopDownCan.png,ba5d7de8656dcad438db313d714cd6d1,c4bba592a3bca2d4b87b587901f2d9ba,95445A163BAFA082EB406FEBD03952AC96018AD654168621299C1C2B18166899,95445A163BAFA082EB406FEBD03952AC96018AD654168621299C1C2B18166899,png,ba5d7de8656dcad438db313d714cd6d1,
Assets/DystopiaPrototype/TopDownTest/Art/TopDownContainerEmpty.png,Assets/Textures/Environment/Dystopia/TopDown/TopDownContainerEmpty.png,5058e7ded0fcdd049997cb7d4bef30f6,6955a94fee299c041b90e4b175985c99,C75D727E39EF08078C2B6E1340B6E8BFDC1755028F035492F1523DD099400C3B,C75D727E39EF08078C2B6E1340B6E8BFDC1755028F035492F1523DD099400C3B,png,5058e7ded0fcdd049997cb7d4bef30f6,
Assets/DystopiaPrototype/TopDownTest/Art/TopDownContainerTilted.png,Assets/Textures/Environment/Dystopia/TopDown/TopDownContainerTilted.png,6866e4272ad30b44c92d59358a3a12f6,6d6c5630015749d4c9448854e1d7cb7d,C75D727E39EF08078C2B6E1340B6E8BFDC1755028F035492F1523DD099400C3B,C75D727E39EF08078C2B6E1340B6E8BFDC1755028F035492F1523DD099400C3B,png,6866e4272ad30b44c92d59358a3a12f6,
Assets/DystopiaPrototype/TopDownTest/Art/TopDownCrackers.png,Assets/Textures/Products/Dystopia/TopDown/TopDownCrackers.png,4050b76a7ca45de4ab139d77bfbfdd2b,66b72b5b3f7a5db419b44c2f084e12a5,E30400485F7C6A5D28F362C054CA310C6AA5D185193A26F849DF9E8C54FEAB37,E30400485F7C6A5D28F362C054CA310C6AA5D185193A26F849DF9E8C54FEAB37,png,4050b76a7ca45de4ab139d77bfbfdd2b,
Assets/DystopiaPrototype/TopDownTest/Art/TopDownRiceRound.png,Assets/Textures/Products/Dystopia/TopDown/TopDownRiceRound.png,b5572b8887a505448a991dbc0fe7aaa4,5079eee59946efe45baddb8bdfcb897a,FC175C48A3EE6D3377884502A13C9A0B7FC806F63F273F11674EAE5A18182294,FC175C48A3EE6D3377884502A13C9A0B7FC806F63F273F11674EAE5A18182294,png,b5572b8887a505448a991dbc0fe7aaa4,
Assets/DystopiaPrototype/TopDownTest/Art/TopDownWater.png,Assets/Textures/Products/Dystopia/TopDown/TopDownWater.png,85116844fe2300d47a1e7ed17365fdbf,2b3da9ff31cbe414aaeeb3fb15969045,DC95DE3B7AB4A3D4C58B50BA042B80466ACF0A07D80771A52385CFA6B7D909D6,DC95DE3B7AB4A3D4C58B50BA042B80466ACF0A07D80771A52385CFA6B7D909D6,png,85116844fe2300d47a1e7ed17365fdbf,
Assets/DystopiaPrototype/TopDownTest/Art/TopDownWorkbench.png,Assets/Textures/Environment/Dystopia/TopDown/TopDownWorkbench.png,2a170e436543a5647a171a435e7ba07d,9cedd5aaac8572d4991b75c8b0b499e9,23BF49AB25B8A99931B79F075DB2B4E42DB054923D7F0B4DD6BBCC70BDEB075D,23BF49AB25B8A99931B79F075DB2B4E42DB054923D7F0B4DD6BBCC70BDEB075D,png,2a170e436543a5647a171a435e7ba07d,
Assets/Shaders/PixelFog.shader,Assets/Shaders/Dystopia/PixelFog.shader,6816116619de75b4db7736c3398ba82a,ae0820ee839632e4f8a0c765fa07f512,E4996D9451695C57FFEED8944D24171A16CFF3685AD6172A99CA8E16131F824F,1EDD041D17D43D6533344A87528ABFB1BB910670F0BB696120B6635996C9B81C,shader,6816116619de75b4db7736c3398ba82a,
Assets/DystopiaPrototype/Art/Mulmaru.otf,Assets/Fonts/Dystopia/Mulmaru.otf,b3f0a6c94e8e4fc3a1f40d741190c0e6,e0cc59d2cdf8f9848940aaeeb3d443e0,CDC35E79D4BFFB6A6FA46FAD985EA8911F176940DE62F91B310343CF21A0206D,CDC35E79D4BFFB6A6FA46FAD985EA8911F176940DE62F91B310343CF21A0206D,font,b3f0a6c94e8e4fc3a1f40d741190c0e6,
Assets/DystopiaPrototype/Art/Mulmaru SDF.asset,Assets/Fonts/Dystopia/Mulmaru SDF.asset,d0489e42821d4094fbd0729a429f29d1,32b42a0afd978fe4b8fd3e9e49d62180,396E868F49AD2B3B75CD8BA1220EBC3E8F578A7A86AFA0DD21ABF112C1BA6D5C,396E868F49AD2B3B75CD8BA1220EBC3E8F578A7A86AFA0DD21ABF112C1BA6D5C,font-sdf,d0489e42821d4094fbd0729a429f29d1,
